run_label,part_index,variant_index,ObjectID,NiceName,Category,SubCategory,ModelName,SnapGroups,LikelyRole,FBXPath,variant,spawn_success,object_name,type,location,rotation_euler_degrees,scale,dimensions_property,custom_ObjectID,custom_SnapID,custom_UserData,snapped_to_present,snapped_to,readonly_Material,readonly_Colour,local_bbox_min,local_bbox_max,local_bbox_size,local_bbox_center,world_bbox_min,world_bbox_max,world_bbox_size,world_bbox_center,local_origin_offset_from_bbox_center,world_origin_offset_from_bbox_center,local_bottom_offset_z,local_top_offset_z,world_bottom_offset_from_origin_z,world_top_offset_from_origin_z,expected_extent_xyz,sorted_extent_delta_max,extent_match_0p02,extent_match_0p10
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1248,5,FOS_HEAD_CA,SPIKED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CA,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CA.fbx,REL_Y90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CA_REL_Y90,MESH,"[0.0, 15.0, 0.0]","[90.000003, -0.000207, 90.000003]","[1.0, 1.0, 1.0]","[0.648438, 0.684326, 0.824951]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.324219, 0.109131, -0.351074]","[0.324219, 0.793457, 0.473877]","[0.648438, 0.684326, 0.824951]","[0.0, 0.451294, 0.061401]","[-0.351074, 14.675778, 0.10913]","[0.473877, 15.324219, 0.793458]","[0.824951, 0.64844, 0.684329]","[0.061401, 14.999999, 0.451294]","[0.0, -0.451294, -0.061401]","[-0.061401, 1e-06, -0.451294]",-0.351074,0.473877,0.10913,0.793458,"[0.648438, 0.684326, 0.824951]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1248,6,FOS_HEAD_CA,SPIKED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CA,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CA.fbx,REL_Z90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CA_REL_Z90,MESH,"[0.0, 18.0, 0.0]","[90.000003, -89.999791, 0.0]","[1.0, 1.0, 1.0]","[0.648438, 0.684326, 0.824951]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.324219, 0.109131, -0.351074]","[0.324219, 0.793457, 0.473877]","[0.648438, 0.684326, 0.824951]","[0.0, 0.451294, 0.061401]","[-0.793458, 17.526123, -0.324218]","[-0.10913, 18.351074, 0.324222]","[0.684329, 0.824951, 0.64844]","[-0.451294, 17.938599, 2e-06]","[0.0, -0.451294, -0.061401]","[0.451294, 0.061401, -2e-06]",-0.351074,0.473877,-0.324218,0.324222,"[0.648438, 0.684326, 0.824951]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1248,7,FOS_HEAD_CA,SPIKED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CA,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CA.fbx,SCALE_050,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CA_SCALE_050,MESH,"[0.0, 21.0, 0.0]","[90.000207, 0.0, 0.0]","[0.5, 0.5, 0.5]","[0.324219, 0.342163, 0.412476]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.324219, 0.109131, -0.351074]","[0.324219, 0.793457, 0.473877]","[0.648438, 0.684326, 0.824951]","[0.0, 0.451294, 0.061401]","[-0.162109, 20.76306, 0.054565]","[0.162109, 21.175537, 0.396729]","[0.324219, 0.412477, 0.342165]","[0.0, 20.969298, 0.225647]","[0.0, -0.451294, -0.061401]","[0.0, 0.030702, -0.225647]",-0.351074,0.473877,0.054565,0.396729,"[0.648438, 0.684326, 0.824951]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1248,8,FOS_HEAD_CA,SPIKED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CA,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CA.fbx,SCALE_150,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CA_SCALE_150,MESH,"[0.0, 24.0, 0.0]","[90.000207, 0.0, 0.0]","[1.5, 1.5, 1.5]","[0.972656, 1.026489, 1.237427]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.324219, 0.109131, -0.351074]","[0.324219, 0.793457, 0.473877]","[0.648438, 0.684326, 0.824951]","[0.0, 0.451294, 0.061401]","[-0.486328, 23.289181, 0.163694]","[0.486328, 24.526611, 1.190187]","[0.972656, 1.237431, 1.026494]","[0.0, 23.907896, 0.676941]","[0.0, -0.451294, -0.061401]","[0.0, 0.092104, -0.676941]",-0.351074,0.473877,0.163694,1.190187,"[0.648438, 0.684326, 0.824951]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1248,9,FOS_HEAD_CA,SPIKED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CA,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CA.fbx,SCALE_200,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CA_SCALE_200,MESH,"[0.0, 27.0, 0.0]","[90.000207, 0.0, 0.0]","[2.0, 2.0, 2.0]","[1.296875, 1.368652, 1.649902]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.324219, 0.109131, -0.351074]","[0.324219, 0.793457, 0.473877]","[0.648438, 0.684326, 0.824951]","[0.0, 0.451294, 0.061401]","[-0.648438, 26.05224, 0.218258]","[0.648438, 27.702148, 1.586916]","[1.296875, 1.649908, 1.368658]","[0.0, 26.877194, 0.902587]","[0.0, -0.451294, -0.061401]","[0.0, 0.122806, -0.902587]",-0.351074,0.473877,0.218258,1.586916,"[0.648438, 0.684326, 0.824951]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,1,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,ABS_RX90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CB_ABS_RX90,MESH,"[0.0, 3.0, 0.0]","[90.000003, 0.0, 0.0]","[1.0, 1.0, 1.0]","[1.177734, 0.884033, 0.897461]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-0.59375, 2.453613, 0.109131]","[0.583984, 3.351074, 0.993164]","[1.177734, 0.897461, 0.884033]","[-0.004883, 2.902344, 0.551147]","[0.004883, -0.551147, -0.097656]","[0.004883, 0.097656, -0.551147]",-0.351074,0.546387,0.109131,0.993164,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,2,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,ABS_RY90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CB_ABS_RY90,MESH,"[0.0, 6.0, 0.0]","[0.0, 90.000003, 0.0]","[1.0, 1.0, 1.0]","[1.177734, 0.884033, 0.897461]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-0.351074, 6.109131, -0.583984]","[0.546387, 6.993164, 0.59375]","[0.897461, 0.884033, 1.177734]","[0.097656, 6.551147, 0.004883]","[0.004883, -0.551147, -0.097656]","[-0.097656, -0.551147, -0.004883]",-0.351074,0.546387,-0.583984,0.59375,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,3,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,ABS_RZ90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CB_ABS_RZ90,MESH,"[0.0, 9.0, 0.0]","[0.0, 0.0, 90.000003]","[1.0, 1.0, 1.0]","[1.177734, 0.884033, 0.897461]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-0.993164, 8.40625, -0.351074]","[-0.109131, 9.583984, 0.546387]","[0.884033, 1.177734, 0.897461]","[-0.551147, 8.995117, 0.097656]","[0.004883, -0.551147, -0.097656]","[0.551147, 0.004883, -0.097656]",-0.351074,0.546387,-0.351074,0.546387,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,0,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,DEFAULT,True,FOS_HEAD_CB,MESH,"[0.0, 0.0, 0.0]","[90.000207, 0.0, 0.0]","[1.0, 1.0, 1.0]","[1.177734, 0.884033, 0.897461]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-0.59375, -0.54639, 0.109129]","[0.583984, 0.351074, 0.993165]","[1.177734, 0.897464, 0.884036]","[-0.004883, -0.097658, 0.551147]","[0.004883, -0.551147, -0.097656]","[0.004883, 0.097658, -0.551147]",-0.351074,0.546387,0.109129,0.993165,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,4,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,REL_X90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CB_REL_X90,MESH,"[0.0, 12.0, 0.0]","[-179.999786, -0.0, 0.0]","[1.0, 1.0, 1.0]","[1.177734, 0.884033, 0.897461]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-0.59375, 11.006835, -0.54639]","[0.583984, 11.890871, 0.351074]","[1.177734, 0.884036, 0.897464]","[-0.004883, 11.448853, -0.097658]","[0.004883, -0.551147, -0.097656]","[0.004883, 0.551147, 0.097658]",-0.351074,0.546387,-0.54639,0.351074,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,5,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,REL_Y90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CB_REL_Y90,MESH,"[0.0, 15.0, 0.0]","[90.000003, -0.000207, 90.000003]","[1.0, 1.0, 1.0]","[1.177734, 0.884033, 0.897461]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-0.351074, 14.406246, 0.109129]","[0.546387, 15.583984, 0.993166]","[0.897461, 1.177738, 0.884037]","[0.097656, 14.995115, 0.551147]","[0.004883, -0.551147, -0.097656]","[-0.097656, 0.004885, -0.551147]",-0.351074,0.546387,0.109129,0.993166,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,6,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,REL_Z90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CB_REL_Z90,MESH,"[0.0, 18.0, 0.0]","[90.000003, -89.999791, 0.0]","[1.0, 1.0, 1.0]","[1.177734, 0.884033, 0.897461]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-0.993166, 17.453613, -0.59375]","[-0.109129, 18.351074, 0.583988]","[0.884038, 0.897461, 1.177738]","[-0.551147, 17.902344, -0.004881]","[0.004883, -0.551147, -0.097656]","[0.551147, 0.097656, 0.004881]",-0.351074,0.546387,-0.59375,0.583988,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,7,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,SCALE_050,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CB_SCALE_050,MESH,"[0.0, 21.0, 0.0]","[90.000207, 0.0, 0.0]","[0.5, 0.5, 0.5]","[0.588867, 0.442017, 0.44873]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-0.296875, 20.726805, 0.054564]","[0.291992, 21.175537, 0.496583]","[0.588867, 0.448732, 0.442018]","[-0.002441, 20.951171, 0.275574]","[0.004883, -0.551147, -0.097656]","[0.002441, 0.048829, -0.275574]",-0.351074,0.546387,0.054564,0.496583,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,8,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,SCALE_150,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CB_SCALE_150,MESH,"[0.0, 24.0, 0.0]","[90.000207, 0.0, 0.0]","[1.5, 1.5, 1.5]","[1.766602, 1.32605, 1.346191]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-0.890625, 23.180414, 0.163693]","[0.875977, 24.526611, 1.489748]","[1.766602, 1.346197, 1.326055]","[-0.007324, 23.853513, 0.826721]","[0.004883, -0.551147, -0.097656]","[0.007324, 0.146487, -0.826721]",-0.351074,0.546387,0.163693,1.489748,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1249,9,FOS_HEAD_CB,GNARLED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CB,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CB.fbx,SCALE_200,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CB_SCALE_200,MESH,"[0.0, 27.0, 0.0]","[90.000207, 0.0, 0.0]","[2.0, 2.0, 2.0]","[2.355469, 1.768066, 1.794922]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.59375, 0.109131, -0.351074]","[0.583984, 0.993164, 0.546387]","[1.177734, 0.884033, 0.897461]","[-0.004883, 0.551147, 0.097656]","[-1.1875, 25.907219, 0.218258]","[1.167969, 27.702148, 1.986331]","[2.355469, 1.79493, 1.768073]","[-0.009766, 26.804684, 1.102294]","[0.004883, -0.551147, -0.097656]","[0.009766, 0.195316, -1.102294]",-0.351074,0.546387,0.218258,1.986331,"[1.177734, 0.884033, 0.897461]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,1,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,ABS_RX90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CC_ABS_RX90,MESH,"[0.0, 3.0, 0.0]","[90.000003, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.656006, 0.773682, 0.826904]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.331787, 2.52417, 0.109131]","[0.324219, 3.351074, 0.882812]","[0.656006, 0.826904, 0.773682]","[-0.003784, 2.937622, 0.495972]","[0.003784, -0.495972, -0.062378]","[0.003784, 0.062378, -0.495972]",-0.351074,0.47583,0.109131,0.882812,"[0.656006, 0.773682, 0.826904]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,2,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,ABS_RY90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CC_ABS_RY90,MESH,"[0.0, 6.0, 0.0]","[0.0, 90.000003, 0.0]","[1.0, 1.0, 1.0]","[0.656006, 0.773682, 0.826904]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.351074, 6.109131, -0.324219]","[0.47583, 6.882812, 0.331787]","[0.826904, 0.773682, 0.656006]","[0.062378, 6.495972, 0.003784]","[0.003784, -0.495972, -0.062378]","[-0.062378, -0.495972, -0.003784]",-0.351074,0.47583,-0.324219,0.331787,"[0.656006, 0.773682, 0.826904]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,3,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,ABS_RZ90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CC_ABS_RZ90,MESH,"[0.0, 9.0, 0.0]","[0.0, 0.0, 90.000003]","[1.0, 1.0, 1.0]","[0.656006, 0.773682, 0.826904]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.882812, 8.668213, -0.351074]","[-0.109131, 9.324219, 0.47583]","[0.773682, 0.656006, 0.826904]","[-0.495972, 8.996216, 0.062378]","[0.003784, -0.495972, -0.062378]","[0.495972, 0.003784, -0.062378]",-0.351074,0.47583,-0.351074,0.47583,"[0.656006, 0.773682, 0.826904]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,0,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,DEFAULT,True,FOS_HEAD_CC,MESH,"[0.0, 0.0, 0.0]","[90.000207, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.656006, 0.773682, 0.826904]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.331787, -0.475833, 0.109129]","[0.324219, 0.351074, 0.882814]","[0.656006, 0.826907, 0.773685]","[-0.003784, -0.06238, 0.495971]","[0.003784, -0.495972, -0.062378]","[0.003784, 0.06238, -0.495971]",-0.351074,0.47583,0.109129,0.882814,"[0.656006, 0.773682, 0.826904]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,4,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,REL_X90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CC_REL_X90,MESH,"[0.0, 12.0, 0.0]","[-179.999786, -0.0, 0.0]","[1.0, 1.0, 1.0]","[0.656006, 0.773682, 0.826904]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.331787, 11.117187, -0.475833]","[0.324219, 11.890871, 0.351074]","[0.656006, 0.773685, 0.826907]","[-0.003784, 11.504029, -0.06238]","[0.003784, -0.495972, -0.062378]","[0.003784, 0.495971, 0.06238]",-0.351074,0.47583,-0.475833,0.351074,"[0.656006, 0.773682, 0.826904]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,5,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,REL_Y90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CC_REL_Y90,MESH,"[0.0, 15.0, 0.0]","[90.000003, -0.000207, 90.000003]","[1.0, 1.0, 1.0]","[0.656006, 0.773682, 0.826904]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.351074, 14.66821, 0.10913]","[0.47583, 15.324219, 0.882814]","[0.826904, 0.656009, 0.773684]","[0.062378, 14.996214, 0.495972]","[0.003784, -0.495972, -0.062378]","[-0.062378, 0.003786, -0.495972]",-0.351074,0.47583,0.10913,0.882814,"[0.656006, 0.773682, 0.826904]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,6,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,REL_Z90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CC_REL_Z90,MESH,"[0.0, 18.0, 0.0]","[90.000003, -89.999791, 0.0]","[1.0, 1.0, 1.0]","[0.656006, 0.773682, 0.826904]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.882814, 17.52417, -0.331787]","[-0.10913, 18.351074, 0.324222]","[0.773684, 0.826904, 0.656009]","[-0.495972, 17.937622, -0.003782]","[0.003784, -0.495972, -0.062378]","[0.495972, 0.062378, 0.003782]",-0.351074,0.47583,-0.331787,0.324222,"[0.656006, 0.773682, 0.826904]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,7,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,SCALE_050,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CC_SCALE_050,MESH,"[0.0, 21.0, 0.0]","[90.000207, 0.0, 0.0]","[0.5, 0.5, 0.5]","[0.328003, 0.386841, 0.413452]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.165894, 20.762083, 0.054565]","[0.162109, 21.175537, 0.441407]","[0.328003, 0.413454, 0.386842]","[-0.001892, 20.96881, 0.247986]","[0.003784, -0.495972, -0.062378]","[0.001892, 0.03119, -0.247986]",-0.351074,0.47583,0.054565,0.441407,"[0.656006, 0.773682, 0.826904]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,8,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,SCALE_150,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CC_SCALE_150,MESH,"[0.0, 24.0, 0.0]","[90.000207, 0.0, 0.0]","[1.5, 1.5, 1.5]","[0.984009, 1.160522, 1.240356]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.497681, 23.286251, 0.163694]","[0.486328, 24.526611, 1.324221]","[0.984009, 1.24036, 1.160527]","[-0.005676, 23.906431, 0.743957]","[0.003784, -0.495972, -0.062378]","[0.005676, 0.093569, -0.743957]",-0.351074,0.47583,0.163694,1.324221,"[0.656006, 0.773682, 0.826904]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,1250,9,FOS_HEAD_CC,FLARED RODENT SKULL,Fossils,Fossil Parts,FOS_HEAD_CC,,prop/detail or unclassified,models/fossil_parts/FOS_HEAD_CC.fbx,SCALE_200,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_FOS_HEAD_CC_SCALE_200,MESH,"[0.0, 27.0, 0.0]","[90.000207, 0.0, 0.0]","[2.0, 2.0, 2.0]","[1.312012, 1.547363, 1.653809]",FOS_SKULL,FOS_SKULL,0,False,,Legacy - Concrete,White & Orange,"[-0.331787, 0.109131, -0.351074]","[0.324219, 0.882812, 0.47583]","[0.656006, 0.773682, 0.826904]","[-0.003784, 0.495972, 0.062378]","[-0.663574, 26.048334, 0.218258]","[0.648438, 27.702148, 1.765627]","[1.312012, 1.653814, 1.547369]","[-0.007568, 26.875241, 0.991943]","[0.003784, -0.495972, -0.062378]","[0.007568, 0.124759, -0.991943]",-0.351074,0.47583,0.218258,1.765627,"[0.656006, 0.773682, 0.826904]",0.0,True,True
